"","title","artist","price","classification","url"
"592","Jackie Robinson","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jackie-robinson-greg-joens.jpg"
"593","Randolph Scott","Greg Joens","$350","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/randolph-scott-greg-joens.jpg"
"594","President Reagan","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-reagan-greg-joens.jpg"
"595","Mike Connors","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mike-connors-greg-joens.jpg"
"596","Davy Crockett","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/davy-crockett-greg-joens.jpg"
"597","President Carter","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-carter-greg-joens.jpg"
"598","Johnny Carson","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/johnny-carson-greg-joens.jpg"
"599","Vince Lombardi","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vince-lombardi-greg-joens.jpg"
"600","Fyvush Finkel","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fyvush-finkel-greg-joens.jpg"
"601","Ronald Regan","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ronald-regan-greg-joens.jpg"
"602","Usher","Greg Joens","$350","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/usher-greg-joens.jpg"
"603","Buddy Hackett","Greg Joens","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/buddy-hackett-greg-joens.jpg"
"604","Mother Teresa","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mother-teresa-greg-joens.jpg"
"605","MLK","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-mlk-greg-joens.jpg"
"606","Paper Plane","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paper-plane-andrew-hitchen.jpg"
"607","Paper Flowers","Andrew Hitchen","$16","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paper-flowers-andrew-hitchen.jpg"
"608","Astronaut Gene Cernan","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gene-cernan-greg-joens.jpg"
"609","Cheese Moon","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cheese-moon-andrew-hitchen.jpg"
"610","President Barack Obama","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-barack-obama-greg-joens.jpg"
"611","Burnside","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/burnside-greg-joens.jpg"
"612","The Snail's Daydream","Eric Fan","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-snails-daydream-eric-fan.jpg"
"613","Barnabus","Eric Fan","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/barnabus-eric-fan.jpg"
"614","Klink And Shultz","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/klink-and-shultz-greg-joens.jpg"
"615","Ernest Hemingway","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ernest-hemingway-greg-joens.jpg"
"616","The Girl In The Snow Globe","Andrew Hitchen","$16","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-in-the-snow-globe-andrew-hitchen.jpg"
"617","Robert Newton","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/robert-newton-greg-joens.jpg"
"618","Errol Flynn","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/errol-flynn-greg-joens.jpg"
"619","Orson Welles","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/orson-welles-greg-joens.jpg"
"620","Mel Tillis","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mel-tillis-greg-joens.jpg"
"621","Martin And Lewis","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/martin-and-lewis-greg-joens.jpg"
"622","Jerry Lewis","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jerry-lewis-greg-joens.jpg"
"623","Tom Selleck","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tom-selleck-greg-joens.jpg"
"624","Dean Martin","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-dean-martin-greg-joens.jpg"
"625","Gary Oldman","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-gary-oldman-greg-joens.jpg"
"626","Richard Griffiths","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/richard-griffiths-greg-joens.jpg"
"627","Carrie Fisher","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/carrie-fisher-greg-joens.jpg"
"628","Trick Or Treat","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/trick-or-treat-andrew-hitchen.jpg"
"629","Travolta","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/travolta-greg-joens.jpg"
"630","Alan Thicke 1947-2016","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/alan-thicke-1947-2016-greg-joens.jpg"
"631","Mark Wahlberg","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mark-wahlberg-greg-joens.jpg"
"632","Aaron Eckhart","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/aaron-eckhart-greg-joens.jpg"
"633","Selena Gomez","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/selena-gomez-greg-joens.jpg"
"634","George Burns","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-george-burns-greg-joens.jpg"
"635","George Burns","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-george-burns-greg-joens.jpg"
"636","Standin On The Corner","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/standin-on-the-corner-greg-joens.jpg"
"637","The Girl Who Dreamed Of David Bowie","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-who-dreamed-of-david-bowie-andrew-hitchen.jpg"
"638","The Boy Who Dreamed Of David Bowie","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-boy-who-dreamed-of-david-bowie-andrew-hitchen.jpg"
"639","Sitting Bull","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sitting-bull-greg-joens.jpg"
"640","Gabby Hayes","Greg Joens","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gabby-hayes-greg-joens.jpg"
"641","Paul Newman","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paul-newman-greg-joens.jpg"
"642","Rosey Grier","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rosey-grier-greg-joens.jpg"
"643","Muhammad Ali","Greg Joens","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/muhammad-ali-greg-joens.jpg"
"644","Living Dangerously","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/living-dangerously-andrew-hitchen.jpg"
"645","Frank Sinatra","Greg Joens","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/frank-sinatra-greg-joens.jpg"
"646","Prince","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/prince-greg-joens.jpg"
"647","Barney Fife","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-barney-fife-greg-joens.jpg"
"648","Lion Of Judah","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lion-of-judah-greg-joens.jpg"
"649","Lion Joens","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lion-joens-greg-joens.jpg"
"650","It's Not Enough That We Succeed.  Cats","Leo Cullum","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/its-not-enough-that-we-succeed-cats-leo-cullu.jpg"
"651","Goodrich Tires","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/goodrich-tires-greg-joens.jpg"
"652","Little Rascals","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/little-rascals-greg-joens.jpg"
"653","Doc Watson","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-doc-watson-greg-joens.jpg"
"654","Boxing Club 7","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-7-giuseppe-cristiano.jpg"
"655","Boxing Club 8","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-8-giuseppe-cristiano.jpg"
"656","Boxing Club 6","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-6-giuseppe-cristiano.jpg"
"657","Boxing Club 5","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-5-giuseppe-cristiano.jpg"
"658","Boxing Club 4","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-4-giuseppe-cristiano.jpg"
"659","Boxing Club 2","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-2-giuseppe-cristiano.jpg"
"660","Boxing Club 1","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxing-club-1-giuseppe-cristiano.jpg"
"661","Jim Nabors","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jim-nabors-greg-joens.jpg"
"662","Around The World In The Goldfish Flyer","Eric Fan","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/around-the-world-in-the-goldfish-flyer-eric-fan.jpg"
"663","Pink","Greg Joens","$350","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pink-greg-joens.jpg"
"664","Ron Perlman","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-ron-perlman-greg-joens.jpg"
